ConditionOverlapPercent,OverlappingConditionN,Repeat,Seed,TrainCaseN,TestCaseN,TrainRecordN,TestRecordN,FixedPooledMAE,ReducedPooledMAE,SQTRPooledMAE,FixedCaseMacroMAE,ReducedCaseMacroMAE,SQTRCaseMacroMAE,FixedMinusSQTRPooled,FixedMinusSQTRCaseMacro,LambdaAll,LambdaReduced,Gate,TestCases
25,2,40,2026083440,8,8,90,56,0.135588409710186,0.201040415391191,0.190678982863082,0.140490078605795,0.208308254195456,0.197882026918317,-0.0550905731528963,-0.0573919483125221,1000,316.227766016838,0.5,1|4|5|8|9|14|15|16
25,2,41,2026083441,8,8,73,73,4.09686581212947,0.169372054073356,0.315175995731736,5.04103314689729,0.201054524608736,0.30220330547855,3.78168981639773,4.73882984141875,316.227766016838,316.227766016838,0.01,1|2|5|9|10|12|14|16
25,2,42,2026083442,8,8,49,97,0.108939697808453,0.112308602895546,0.109635375325711,0.113949643059816,0.117346233851525,0.11456262478196,-0.000695677517257395,-0.000612981722143711,316.227766016838,316.227766016838,0.5,1|2|3|7|8|11|12|13
25,2,43,2026083443,8,8,72,74,0.132716253327248,0.138372187552431,0.133146469761148,0.11965599171503,0.124886993133612,0.119019900460855,-0.000430216433900454,0.000636091254175662,100,100,0.5,1|2|4|6|9|12|13|15
25,2,44,2026083444,8,8,67,79,0.773705643794463,0.135434392727074,0.214810238502684,0.961443201910828,0.163599884985017,0.223955777414556,0.558895405291779,0.737487424496272,0.1,316.227766016838,0.01,1|3|4|5|9|11|14|16
25,2,45,2026083445,8,8,83,63,0.173783036098724,0.194488594296161,0.150406900760089,0.177078685651278,0.179908199316389,0.159978852383181,0.0233761353386357,0.0170998332680969,316.227766016838,100,0.01,1|2|5|6|8|12|14|15
25,2,46,2026083446,8,8,47,99,0.136601123999284,0.137891806380041,0.13546881099524,0.134317450772404,0.135269068649471,0.133049982272431,0.00113231300404396,0.00126746849997281,1000,1000,0.01,1|2|3|4|9|10|11|13
25,2,47,2026083447,8,8,95,51,0.200137120422887,0.203899164433917,0.201422401204474,0.192255875377564,0.196315153351579,0.193681011262005,-0.00128528078158668,-0.00142513588444097,100,100,0.5,5|6|7|8|10|13|15|16
25,2,48,2026083448,8,8,77,69,0.107336508784158,0.0987768265503314,0.0951126458551359,0.129932671398259,0.123085992066008,0.120832486574978,0.012223862929022,0.00910018482328087,1000,1000,0.5,2|3|4|5|6|10|12|15
25,2,49,2026083449,8,8,72,74,0.111465866859269,0.100481620877874,0.120794682195262,0.140879479371799,0.134518282597703,0.157271605535499,-0.00932881533599296,-0.0163921261636997,1000,316.227766016838,0.5,1|3|4|5|6|10|11|16
