Repeat,Seed,Dataset,Experiment,TargetPair,FaultType,RunLevelN,ExactSetDetectionRate,BothTargetDetectedRate,OnlyOneTargetDetectedRate,NeitherTargetDetectedRate,ExtraChannelTriggerRate
24,2026081524,PHM2010,c1,force_z+vibration_x,Dropout,315,0.977777777777778,1,0,0,0.0222222222222222
24,2026081524,PHM2010,c4,force_z+vibration_x,Dropout,315,0.996825396825397,1,0,0,0.00317460317460317
24,2026081524,PHM2010,c6,force_z+vibration_x,Dropout,315,0.520634920634921,0.520634920634921,0.479365079365079,0,0
24,2026081524,PHM2010,c1,force_z+vibration_x,Bias,315,0.101587301587302,0.101587301587302,0.501587301587302,0.396825396825397,0.0222222222222222
24,2026081524,PHM2010,c4,force_z+vibration_x,Bias,315,0.212698412698413,0.215873015873016,0.476190476190476,0.307936507936508,0.00317460317460317
24,2026081524,PHM2010,c6,force_z+vibration_x,Bias,315,0,0,0.333333333333333,0.666666666666667,0
24,2026081524,PHM2010,c1,force_z+vibration_x,Noise,315,0.00634920634920635,0.00634920634920635,0.2,0.793650793650794,0.0222222222222222
24,2026081524,PHM2010,c4,force_z+vibration_x,Noise,315,0,0,0.403174603174603,0.596825396825397,0.00317460317460317
24,2026081524,PHM2010,c6,force_z+vibration_x,Noise,315,0,0,0.0571428571428571,0.942857142857143,0
24,2026081524,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
24,2026081524,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
24,2026081524,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
24,2026081524,PHM2010,c1,force_z+vibration_y,Dropout,315,0.53015873015873,0.546031746031746,0.453968253968254,0,0.0285714285714286
24,2026081524,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
24,2026081524,PHM2010,c6,force_z+vibration_y,Dropout,315,0.444444444444444,0.444444444444444,0.555555555555556,0,0
24,2026081524,PHM2010,c1,force_z+vibration_y,Bias,315,0.00634920634920635,0.00634920634920635,0.558730158730159,0.434920634920635,0.0285714285714286
24,2026081524,PHM2010,c4,force_z+vibration_y,Bias,315,0.0825396825396825,0.0825396825396825,0.638095238095238,0.279365079365079,0.0126984126984127
24,2026081524,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.301587301587302,0.698412698412698,0
24,2026081524,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.234920634920635,0.765079365079365,0.0285714285714286
24,2026081524,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.371428571428571,0.628571428571429,0.0126984126984127
24,2026081524,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.0761904761904762,0.923809523809524,0
24,2026081524,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
24,2026081524,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
24,2026081524,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
24,2026081524,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.577777777777778,0.577777777777778,0.422222222222222,0,0.00952380952380952
24,2026081524,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
24,2026081524,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.196825396825397,0.2,0.526984126984127,0.273015873015873,0.00634920634920635
24,2026081524,PHM2010,c1,vibration_x+vibration_y,Bias,315,0,0,0.146031746031746,0.853968253968254,0.00952380952380952
24,2026081524,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.0634920634920635,0.0634920634920635,0.307936507936508,0.628571428571429,0.0126984126984127
24,2026081524,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00952380952380952,0.990476190476191,0.00634920634920635
24,2026081524,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.019047619047619,0.980952380952381,0.00952380952380952
24,2026081524,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0.00634920634920635,0.993650793650794,0.0126984126984127
24,2026081524,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
25,2026081525,NUAA,W1,force_z+vibration_x,Saturation,29,0.862068965517241,0.931034482758621,0.0689655172413793,0,0.0689655172413793
25,2026081525,NUAA,W2,force_z+vibration_x,Saturation,17,1,1,0,0,0
25,2026081525,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
25,2026081525,NUAA,W4,force_z+vibration_x,Saturation,28,0.964285714285714,1,0,0,0.0357142857142857
25,2026081525,NUAA,W5,force_z+vibration_x,Saturation,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
25,2026081525,NUAA,W6,force_z+vibration_x,Saturation,14,1,1,0,0,0
25,2026081525,NUAA,W7,force_z+vibration_x,Saturation,8,1,1,0,0,0
25,2026081525,NUAA,W8,force_z+vibration_x,Saturation,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
25,2026081525,NUAA,W9,force_z+vibration_x,Saturation,7,1,1,0,0,0
25,2026081525,NUAA,W1,force_z+vibration_x,Dropout,29,0.896551724137931,0.96551724137931,0.0344827586206897,0,0.0689655172413793
25,2026081525,NUAA,W2,force_z+vibration_x,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
25,2026081525,NUAA,W3,force_z+vibration_x,Dropout,11,0.909090909090909,0.909090909090909,0.0909090909090909,0,0
25,2026081525,NUAA,W4,force_z+vibration_x,Dropout,28,0.892857142857143,0.928571428571429,0.0714285714285714,0,0.0357142857142857
25,2026081525,NUAA,W5,force_z+vibration_x,Dropout,7,1,1,0,0,0
25,2026081525,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
25,2026081525,NUAA,W7,force_z+vibration_x,Dropout,8,1,1,0,0,0
25,2026081525,NUAA,W8,force_z+vibration_x,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
25,2026081525,NUAA,W9,force_z+vibration_x,Dropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
25,2026081525,NUAA,W1,force_z+vibration_x,Bias,29,0,0,0.517241379310345,0.482758620689655,0.0689655172413793
25,2026081525,NUAA,W2,force_z+vibration_x,Bias,17,0,0,0.764705882352941,0.235294117647059,0
25,2026081525,NUAA,W3,force_z+vibration_x,Bias,11,0,0,0.636363636363636,0.363636363636364,0
25,2026081525,NUAA,W4,force_z+vibration_x,Bias,28,0,0,0.678571428571429,0.321428571428571,0.0357142857142857
25,2026081525,NUAA,W5,force_z+vibration_x,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
25,2026081525,NUAA,W6,force_z+vibration_x,Bias,14,0,0,0.571428571428571,0.428571428571429,0
25,2026081525,NUAA,W7,force_z+vibration_x,Bias,8,0.25,0.25,0.375,0.375,0
25,2026081525,NUAA,W8,force_z+vibration_x,Bias,31,0.032258064516129,0.032258064516129,0.451612903225806,0.516129032258065,0
25,2026081525,NUAA,W9,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
25,2026081525,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.620689655172414,0.379310344827586,0.0689655172413793
25,2026081525,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.941176470588235,0.0588235294117647,0
25,2026081525,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.272727272727273,0.727272727272727,0
25,2026081525,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.607142857142857,0.392857142857143,0.0357142857142857
25,2026081525,NUAA,W5,force_z+vibration_x,Noise,7,0.142857142857143,0.142857142857143,0.857142857142857,0,0
25,2026081525,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.571428571428571,0.428571428571429,0
25,2026081525,NUAA,W7,force_z+vibration_x,Noise,8,0,0,0.5,0.5,0
25,2026081525,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.516129032258065,0.483870967741935,0
25,2026081525,NUAA,W9,force_z+vibration_x,Noise,7,0,0,0.714285714285714,0.285714285714286,0
25,2026081525,NUAA,W1,force_z+vibration_y,Saturation,29,1,1,0,0,0
25,2026081525,NUAA,W2,force_z+vibration_y,Saturation,17,1,1,0,0,0
25,2026081525,NUAA,W3,force_z+vibration_y,Saturation,11,1,1,0,0,0
25,2026081525,NUAA,W4,force_z+vibration_y,Saturation,28,1,1,0,0,0
25,2026081525,NUAA,W5,force_z+vibration_y,Saturation,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0.142857142857143
25,2026081525,NUAA,W6,force_z+vibration_y,Saturation,14,1,1,0,0,0
25,2026081525,NUAA,W7,force_z+vibration_y,Saturation,8,1,1,0,0,0
25,2026081525,NUAA,W8,force_z+vibration_y,Saturation,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
25,2026081525,NUAA,W9,force_z+vibration_y,Saturation,7,1,1,0,0,0
25,2026081525,NUAA,W1,force_z+vibration_y,Dropout,29,0.896551724137931,0.896551724137931,0.103448275862069,0,0
25,2026081525,NUAA,W2,force_z+vibration_y,Dropout,17,0.882352941176471,0.882352941176471,0.117647058823529,0,0
25,2026081525,NUAA,W3,force_z+vibration_y,Dropout,11,0.909090909090909,0.909090909090909,0.0909090909090909,0,0
25,2026081525,NUAA,W4,force_z+vibration_y,Dropout,28,1,1,0,0,0
25,2026081525,NUAA,W5,force_z+vibration_y,Dropout,7,0.857142857142857,1,0,0,0.142857142857143
25,2026081525,NUAA,W6,force_z+vibration_y,Dropout,14,0.857142857142857,0.857142857142857,0.142857142857143,0,0
25,2026081525,NUAA,W7,force_z+vibration_y,Dropout,8,1,1,0,0,0
25,2026081525,NUAA,W8,force_z+vibration_y,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
25,2026081525,NUAA,W9,force_z+vibration_y,Dropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
25,2026081525,NUAA,W1,force_z+vibration_y,Bias,29,0.344827586206897,0.344827586206897,0.482758620689655,0.172413793103448,0
25,2026081525,NUAA,W2,force_z+vibration_y,Bias,17,0.470588235294118,0.470588235294118,0.470588235294118,0.0588235294117647,0
25,2026081525,NUAA,W3,force_z+vibration_y,Bias,11,0.363636363636364,0.363636363636364,0.363636363636364,0.272727272727273,0
25,2026081525,NUAA,W4,force_z+vibration_y,Bias,28,0.25,0.25,0.5,0.25,0
25,2026081525,NUAA,W5,force_z+vibration_y,Bias,7,0.428571428571429,0.428571428571429,0.428571428571429,0.142857142857143,0.142857142857143
25,2026081525,NUAA,W6,force_z+vibration_y,Bias,14,0.428571428571429,0.428571428571429,0.5,0.0714285714285714,0
25,2026081525,NUAA,W7,force_z+vibration_y,Bias,8,0.125,0.125,0.625,0.25,0
25,2026081525,NUAA,W8,force_z+vibration_y,Bias,31,0.290322580645161,0.290322580645161,0.548387096774194,0.161290322580645,0
25,2026081525,NUAA,W9,force_z+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
25,2026081525,NUAA,W1,force_z+vibration_y,Noise,29,0,0,0.689655172413793,0.310344827586207,0
25,2026081525,NUAA,W2,force_z+vibration_y,Noise,17,0,0,0.647058823529412,0.352941176470588,0
25,2026081525,NUAA,W3,force_z+vibration_y,Noise,11,0,0,0.636363636363636,0.363636363636364,0
25,2026081525,NUAA,W4,force_z+vibration_y,Noise,28,0.0714285714285714,0.0714285714285714,0.535714285714286,0.392857142857143,0
25,2026081525,NUAA,W5,force_z+vibration_y,Noise,7,0,0,0.714285714285714,0.285714285714286,0.142857142857143
25,2026081525,NUAA,W6,force_z+vibration_y,Noise,14,0,0,0.785714285714286,0.214285714285714,0
25,2026081525,NUAA,W7,force_z+vibration_y,Noise,8,0,0,0.375,0.625,0
25,2026081525,NUAA,W8,force_z+vibration_y,Noise,31,0,0,0.483870967741935,0.516129032258065,0
25,2026081525,NUAA,W9,force_z+vibration_y,Noise,7,0,0,0.857142857142857,0.142857142857143,0
25,2026081525,NUAA,W1,vibration_x+vibration_y,Saturation,29,1,1,0,0,0
25,2026081525,NUAA,W2,vibration_x+vibration_y,Saturation,17,0.882352941176471,1,0,0,0.117647058823529
25,2026081525,NUAA,W3,vibration_x+vibration_y,Saturation,11,1,1,0,0,0
25,2026081525,NUAA,W4,vibration_x+vibration_y,Saturation,28,1,1,0,0,0
25,2026081525,NUAA,W5,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
25,2026081525,NUAA,W6,vibration_x+vibration_y,Saturation,14,1,1,0,0,0
25,2026081525,NUAA,W7,vibration_x+vibration_y,Saturation,8,1,1,0,0,0
25,2026081525,NUAA,W8,vibration_x+vibration_y,Saturation,31,1,1,0,0,0
25,2026081525,NUAA,W9,vibration_x+vibration_y,Saturation,7,1,1,0,0,0
25,2026081525,NUAA,W1,vibration_x+vibration_y,Dropout,29,1,1,0,0,0
25,2026081525,NUAA,W2,vibration_x+vibration_y,Dropout,17,0.882352941176471,1,0,0,0.117647058823529
25,2026081525,NUAA,W3,vibration_x+vibration_y,Dropout,11,1,1,0,0,0
25,2026081525,NUAA,W4,vibration_x+vibration_y,Dropout,28,1,1,0,0,0
25,2026081525,NUAA,W5,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
25,2026081525,NUAA,W6,vibration_x+vibration_y,Dropout,14,1,1,0,0,0
25,2026081525,NUAA,W7,vibration_x+vibration_y,Dropout,8,1,1,0,0,0
25,2026081525,NUAA,W8,vibration_x+vibration_y,Dropout,31,1,1,0,0,0
25,2026081525,NUAA,W9,vibration_x+vibration_y,Dropout,7,1,1,0,0,0
25,2026081525,NUAA,W1,vibration_x+vibration_y,Bias,29,0,0,0.379310344827586,0.620689655172414,0
25,2026081525,NUAA,W2,vibration_x+vibration_y,Bias,17,0,0,0.470588235294118,0.529411764705882,0.117647058823529
25,2026081525,NUAA,W3,vibration_x+vibration_y,Bias,11,0,0,0.454545454545455,0.545454545454545,0
25,2026081525,NUAA,W4,vibration_x+vibration_y,Bias,28,0.0714285714285714,0.0714285714285714,0.392857142857143,0.535714285714286,0
25,2026081525,NUAA,W5,vibration_x+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
25,2026081525,NUAA,W6,vibration_x+vibration_y,Bias,14,0,0,0.5,0.5,0
25,2026081525,NUAA,W7,vibration_x+vibration_y,Bias,8,0.25,0.25,0.25,0.5,0
25,2026081525,NUAA,W8,vibration_x+vibration_y,Bias,31,0,0,0.483870967741935,0.516129032258065,0
25,2026081525,NUAA,W9,vibration_x+vibration_y,Bias,7,0,0,0.428571428571429,0.571428571428571,0
25,2026081525,NUAA,W1,vibration_x+vibration_y,Noise,29,0,0,0.0689655172413793,0.931034482758621,0
25,2026081525,NUAA,W2,vibration_x+vibration_y,Noise,17,0,0,0,1,0.117647058823529
25,2026081525,NUAA,W3,vibration_x+vibration_y,Noise,11,0,0,0,1,0
25,2026081525,NUAA,W4,vibration_x+vibration_y,Noise,28,0,0,0.107142857142857,0.892857142857143,0
25,2026081525,NUAA,W5,vibration_x+vibration_y,Noise,7,0,0,0.142857142857143,0.857142857142857,0
25,2026081525,NUAA,W6,vibration_x+vibration_y,Noise,14,0,0,0,1,0
25,2026081525,NUAA,W7,vibration_x+vibration_y,Noise,8,0,0,0,1,0
25,2026081525,NUAA,W8,vibration_x+vibration_y,Noise,31,0,0,0.0645161290322581,0.935483870967742,0
25,2026081525,NUAA,W9,vibration_x+vibration_y,Noise,7,0,0,0,1,0
25,2026081525,PHM2010,c1,force_z+vibration_x,Saturation,315,0.977777777777778,1,0,0,0.0222222222222222
25,2026081525,PHM2010,c4,force_z+vibration_x,Saturation,315,0.996825396825397,1,0,0,0.00317460317460317
25,2026081525,PHM2010,c6,force_z+vibration_x,Saturation,315,1,1,0,0,0
25,2026081525,PHM2010,c1,force_z+vibration_x,Dropout,315,0.977777777777778,1,0,0,0.0222222222222222
25,2026081525,PHM2010,c4,force_z+vibration_x,Dropout,315,0.996825396825397,1,0,0,0.00317460317460317
25,2026081525,PHM2010,c6,force_z+vibration_x,Dropout,315,0.501587301587302,0.501587301587302,0.498412698412698,0,0
25,2026081525,PHM2010,c1,force_z+vibration_x,Bias,315,0.0952380952380952,0.0952380952380952,0.46031746031746,0.444444444444444,0.0222222222222222
25,2026081525,PHM2010,c4,force_z+vibration_x,Bias,315,0.219047619047619,0.222222222222222,0.507936507936508,0.26984126984127,0.00317460317460317
25,2026081525,PHM2010,c6,force_z+vibration_x,Bias,315,0,0,0.342857142857143,0.657142857142857,0
25,2026081525,PHM2010,c1,force_z+vibration_x,Noise,315,0.00317460317460317,0.00317460317460317,0.26031746031746,0.736507936507937,0.0222222222222222
25,2026081525,PHM2010,c4,force_z+vibration_x,Noise,315,0,0,0.365079365079365,0.634920634920635,0.00317460317460317
25,2026081525,PHM2010,c6,force_z+vibration_x,Noise,315,0,0,0.0634920634920635,0.936507936507937,0
25,2026081525,PHM2010,c1,force_z+vibration_y,Saturation,315,0.971428571428571,1,0,0,0.0285714285714286
25,2026081525,PHM2010,c4,force_z+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
25,2026081525,PHM2010,c6,force_z+vibration_y,Saturation,315,1,1,0,0,0
25,2026081525,PHM2010,c1,force_z+vibration_y,Dropout,315,0.533333333333333,0.549206349206349,0.450793650793651,0,0.0285714285714286
25,2026081525,PHM2010,c4,force_z+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
25,2026081525,PHM2010,c6,force_z+vibration_y,Dropout,315,0.444444444444444,0.444444444444444,0.555555555555556,0,0
25,2026081525,PHM2010,c1,force_z+vibration_y,Bias,315,0.00952380952380952,0.00952380952380952,0.571428571428571,0.419047619047619,0.0285714285714286
25,2026081525,PHM2010,c4,force_z+vibration_y,Bias,315,0.0920634920634921,0.0920634920634921,0.6,0.307936507936508,0.0126984126984127
25,2026081525,PHM2010,c6,force_z+vibration_y,Bias,315,0,0,0.301587301587302,0.698412698412698,0
25,2026081525,PHM2010,c1,force_z+vibration_y,Noise,315,0,0,0.212698412698413,0.787301587301587,0.0285714285714286
25,2026081525,PHM2010,c4,force_z+vibration_y,Noise,315,0,0,0.428571428571429,0.571428571428571,0.0126984126984127
25,2026081525,PHM2010,c6,force_z+vibration_y,Noise,315,0,0,0.0666666666666667,0.933333333333333,0
25,2026081525,PHM2010,c1,vibration_x+vibration_y,Saturation,315,0.990476190476191,1,0,0,0.00952380952380952
25,2026081525,PHM2010,c4,vibration_x+vibration_y,Saturation,315,0.987301587301587,1,0,0,0.0126984126984127
25,2026081525,PHM2010,c6,vibration_x+vibration_y,Saturation,315,0.993650793650794,1,0,0,0.00634920634920635
25,2026081525,PHM2010,c1,vibration_x+vibration_y,Dropout,315,0.488888888888889,0.492063492063492,0.507936507936508,0,0.00952380952380952
25,2026081525,PHM2010,c4,vibration_x+vibration_y,Dropout,315,0.987301587301587,1,0,0,0.0126984126984127
25,2026081525,PHM2010,c6,vibration_x+vibration_y,Dropout,315,0.196825396825397,0.196825396825397,0.495238095238095,0.307936507936508,0.00634920634920635
25,2026081525,PHM2010,c1,vibration_x+vibration_y,Bias,315,0,0,0.174603174603175,0.825396825396825,0.00952380952380952
25,2026081525,PHM2010,c4,vibration_x+vibration_y,Bias,315,0.073015873015873,0.073015873015873,0.307936507936508,0.619047619047619,0.0126984126984127
25,2026081525,PHM2010,c6,vibration_x+vibration_y,Bias,315,0,0,0.00952380952380952,0.990476190476191,0.00634920634920635
25,2026081525,PHM2010,c1,vibration_x+vibration_y,Noise,315,0,0,0.0158730158730159,0.984126984126984,0.00952380952380952
25,2026081525,PHM2010,c4,vibration_x+vibration_y,Noise,315,0,0,0.00317460317460317,0.996825396825397,0.0126984126984127
25,2026081525,PHM2010,c6,vibration_x+vibration_y,Noise,315,0,0,0,1,0.00634920634920635
26,2026081526,NUAA,W1,force_z+vibration_x,Saturation,29,0.896551724137931,0.96551724137931,0.0344827586206897,0,0.0689655172413793
26,2026081526,NUAA,W2,force_z+vibration_x,Saturation,17,1,1,0,0,0
26,2026081526,NUAA,W3,force_z+vibration_x,Saturation,11,1,1,0,0,0
26,2026081526,NUAA,W4,force_z+vibration_x,Saturation,28,0.928571428571429,0.964285714285714,0.0357142857142857,0,0.0357142857142857
26,2026081526,NUAA,W5,force_z+vibration_x,Saturation,7,1,1,0,0,0
26,2026081526,NUAA,W6,force_z+vibration_x,Saturation,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
26,2026081526,NUAA,W7,force_z+vibration_x,Saturation,8,1,1,0,0,0
26,2026081526,NUAA,W8,force_z+vibration_x,Saturation,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
26,2026081526,NUAA,W9,force_z+vibration_x,Saturation,7,1,1,0,0,0
26,2026081526,NUAA,W1,force_z+vibration_x,Dropout,29,0.896551724137931,0.96551724137931,0.0344827586206897,0,0.0689655172413793
26,2026081526,NUAA,W2,force_z+vibration_x,Dropout,17,0.823529411764706,0.823529411764706,0.176470588235294,0,0
26,2026081526,NUAA,W3,force_z+vibration_x,Dropout,11,1,1,0,0,0
26,2026081526,NUAA,W4,force_z+vibration_x,Dropout,28,0.785714285714286,0.821428571428571,0.178571428571429,0,0.0357142857142857
26,2026081526,NUAA,W5,force_z+vibration_x,Dropout,7,0.714285714285714,0.714285714285714,0.285714285714286,0,0
26,2026081526,NUAA,W6,force_z+vibration_x,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
26,2026081526,NUAA,W7,force_z+vibration_x,Dropout,8,1,1,0,0,0
26,2026081526,NUAA,W8,force_z+vibration_x,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
26,2026081526,NUAA,W9,force_z+vibration_x,Dropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
26,2026081526,NUAA,W1,force_z+vibration_x,Bias,29,0.0344827586206897,0.0344827586206897,0.517241379310345,0.448275862068966,0.0689655172413793
26,2026081526,NUAA,W2,force_z+vibration_x,Bias,17,0,0,0.705882352941177,0.294117647058824,0
26,2026081526,NUAA,W3,force_z+vibration_x,Bias,11,0,0,0.636363636363636,0.363636363636364,0
26,2026081526,NUAA,W4,force_z+vibration_x,Bias,28,0.0357142857142857,0.0357142857142857,0.607142857142857,0.357142857142857,0.0357142857142857
26,2026081526,NUAA,W5,force_z+vibration_x,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
26,2026081526,NUAA,W6,force_z+vibration_x,Bias,14,0,0,0.5,0.5,0
26,2026081526,NUAA,W7,force_z+vibration_x,Bias,8,0.125,0.125,0.5,0.375,0
26,2026081526,NUAA,W8,force_z+vibration_x,Bias,31,0,0,0.580645161290323,0.419354838709677,0
26,2026081526,NUAA,W9,force_z+vibration_x,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0
26,2026081526,NUAA,W1,force_z+vibration_x,Noise,29,0,0,0.551724137931034,0.448275862068966,0.0689655172413793
26,2026081526,NUAA,W2,force_z+vibration_x,Noise,17,0,0,0.705882352941177,0.294117647058824,0
26,2026081526,NUAA,W3,force_z+vibration_x,Noise,11,0,0,0.545454545454545,0.454545454545455,0
26,2026081526,NUAA,W4,force_z+vibration_x,Noise,28,0,0,0.535714285714286,0.464285714285714,0.0357142857142857
26,2026081526,NUAA,W5,force_z+vibration_x,Noise,7,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0
26,2026081526,NUAA,W6,force_z+vibration_x,Noise,14,0,0,0.785714285714286,0.214285714285714,0
26,2026081526,NUAA,W7,force_z+vibration_x,Noise,8,0,0,0.5,0.5,0
26,2026081526,NUAA,W8,force_z+vibration_x,Noise,31,0,0,0.580645161290323,0.419354838709677,0
26,2026081526,NUAA,W9,force_z+vibration_x,Noise,7,0,0,0.714285714285714,0.285714285714286,0
26,2026081526,NUAA,W1,force_z+vibration_y,Saturation,29,1,1,0,0,0
26,2026081526,NUAA,W2,force_z+vibration_y,Saturation,17,1,1,0,0,0
26,2026081526,NUAA,W3,force_z+vibration_y,Saturation,11,1,1,0,0,0
26,2026081526,NUAA,W4,force_z+vibration_y,Saturation,28,1,1,0,0,0
26,2026081526,NUAA,W5,force_z+vibration_y,Saturation,7,0.857142857142857,1,0,0,0.142857142857143
26,2026081526,NUAA,W6,force_z+vibration_y,Saturation,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
26,2026081526,NUAA,W7,force_z+vibration_y,Saturation,8,1,1,0,0,0
26,2026081526,NUAA,W8,force_z+vibration_y,Saturation,31,0.935483870967742,0.935483870967742,0.0645161290322581,0,0
26,2026081526,NUAA,W9,force_z+vibration_y,Saturation,7,1,1,0,0,0
26,2026081526,NUAA,W1,force_z+vibration_y,Dropout,29,0.896551724137931,0.896551724137931,0.103448275862069,0,0
26,2026081526,NUAA,W2,force_z+vibration_y,Dropout,17,0.941176470588235,0.941176470588235,0.0588235294117647,0,0
26,2026081526,NUAA,W3,force_z+vibration_y,Dropout,11,1,1,0,0,0
26,2026081526,NUAA,W4,force_z+vibration_y,Dropout,28,0.892857142857143,0.892857142857143,0.107142857142857,0,0
26,2026081526,NUAA,W5,force_z+vibration_y,Dropout,7,0.857142857142857,1,0,0,0.142857142857143
26,2026081526,NUAA,W6,force_z+vibration_y,Dropout,14,0.928571428571429,0.928571428571429,0.0714285714285714,0,0
26,2026081526,NUAA,W7,force_z+vibration_y,Dropout,8,1,1,0,0,0
26,2026081526,NUAA,W8,force_z+vibration_y,Dropout,31,0.967741935483871,0.967741935483871,0.032258064516129,0,0
26,2026081526,NUAA,W9,force_z+vibration_y,Dropout,7,0.857142857142857,0.857142857142857,0.142857142857143,0,0
26,2026081526,NUAA,W1,force_z+vibration_y,Bias,29,0.241379310344828,0.241379310344828,0.551724137931034,0.206896551724138,0
26,2026081526,NUAA,W2,force_z+vibration_y,Bias,17,0.411764705882353,0.411764705882353,0.529411764705882,0.0588235294117647,0
26,2026081526,NUAA,W3,force_z+vibration_y,Bias,11,0.272727272727273,0.272727272727273,0.545454545454545,0.181818181818182,0
26,2026081526,NUAA,W4,force_z+vibration_y,Bias,28,0.178571428571429,0.178571428571429,0.642857142857143,0.178571428571429,0
26,2026081526,NUAA,W5,force_z+vibration_y,Bias,7,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286,0.142857142857143
26,2026081526,NUAA,W6,force_z+vibration_y,Bias,14,0.142857142857143,0.142857142857143,0.857142857142857,0,0
26,2026081526,NUAA,W7,force_z+vibration_y,Bias,8,0.375,0.375,0.625,0,0
26,2026081526,NUAA,W8,force_z+vibration_y,Bias,31,0.258064516129032,0.258064516129032,0.580645161290323,0.161290322580645,0
26,2026081526,NUAA,W9,force_z+vibration_y,Bias,7,0.285714285714286,0.285714285714286,0.428571428571429,0.285714285714286,0
26,2026081526,NUAA,W1,force_z+vibration_y,Noise,29,0,0,0.724137931034483,0.275862068965517,0
26,2026081526,NUAA,W2,force_z+vibration_y,Noise,17,0,0,0.705882352941177,0.294117647058824,0
26,2026081526,NUAA,W3,force_z+vibration_y,Noise,11,0,0,0.636363636363636,0.363636363636364,0
26,2026081526,NUAA,W4,force_z+vibration_y,Noise,28,0.0357142857142857,0.0357142857142857,0.678571428571429,0.285714285714286,0
26,2026081526,NUAA,W5,force_z+vibration_y,Noise,7,0,0,0.714285714285714,0.285714285714286,0.142857142857143
26,2026081526,NUAA,W6,force_z+vibration_y,Noise,14,0.0714285714285714,0.0714285714285714,0.285714285714286,0.642857142857143,0
26,2026081526,NUAA,W7,force_z+vibration_y,Noise,8,0,0,0.625,0.375,0
